Box no.,Total APs
MAC,Persistence,Dates Seen
e4:8d:8c:f2:7b:d1,2,"05/08/2018, 05/09/2018,"
1a:40:a4:a7:ff:57,4,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,1,"05/08/2018,"
2a:40:a4:a7:ff:57,4,"05/08/2018, 05/09/2018, 05/10/2018,"
84:16:f9:3e:62:54,4,"05/08/2018, 05/09/2018, 05/10/2018,"
fa:8f:ca:74:e7:87,2,"05/08/2018, 05/09/2018,"
08:16:08:00:0b:4f,3,"05/08/2018, 05/09/2018,"
fe:2d:5e:b5:e1:40,1,"05/08/2018,"
c4:6e:1f:48:b7:20,3,"05/08/2018, 05/09/2018, 05/10/2018,"
3a:40:a4:a7:ff:57,4,"05/08/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:b3:02:6b,3,"05/09/2018, 05/10/2018,"
6c:3b:6b:9c:36:67,3,"05/09/2018, 05/10/2018,"
90:61:0c:3a:43:b8,1,"05/09/2018,"
50:c7:bf:cf:84:e6,3,"05/09/2018, 05/10/2018,"
c4:ff:1f:55:96:14,3,"05/09/2018, 05/10/2018,"
54:22:f8:f1:91:58,1,"05/09/2018,"
c4:ff:1f:55:fe:cc,2,"05/09/2018,"
08:16:08:00:0c:77,2,"05/09/2018,"
88:3f:d3:06:1b:9c,1,"05/09/2018,"
00:1f:fb:b7:b2:f7,5,"05/09/2018, 05/10/2018,"
00:1f:fb:b8:56:f3,5,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:ea:58,5,"05/09/2018, 05/10/2018,"
94:46:96:17:5d:26,5,"05/09/2018, 05/10/2018,"
d4:a1:48:47:1c:d6,4,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:1a:f4,2,"05/09/2018,"
c4:ff:1f:55:fd:ec,2,"05/09/2018,"
68:72:51:0e:41:8a,4,"05/09/2018, 05/10/2018,"
fe:2d:5e:46:a4:1e,1,"05/09/2018,"
08:10:74:62:18:c2,1,"05/09/2018,"
c8:3a:35:48:6a:40,1,"05/09/2018,"
c4:ff:1f:57:2f:b8,1,"05/09/2018,"
8c:25:05:63:29:15,1,"05/09/2018,"
c4:ff:1f:57:e1:dc,3,"05/09/2018, 05/10/2018,"
60:de:f3:79:86:d8,2,"05/09/2018, 05/10/2018,"
94:46:96:15:5a:94,4,"05/09/2018, 05/10/2018,"
00:1f:fb:a4:8c:49,1,"05/09/2018,"
50:c7:bf:73:51:1e,3,"05/09/2018, 05/10/2018,"
b8:55:10:0a:73:2b,1,"05/09/2018,"
00:1f:fb:ac:fb:73,1,"05/09/2018,"
00:1f:fb:ba:5a:39,1,"05/10/2018,"
74:cc:39:30:b2:78,1,"05/10/2018,"
90:61:0c:35:c0:2e,1,"05/10/2018,"
00:1f:fb:a5:5b:f3,1,"05/10/2018,"
c4:ff:1f:57:cd:c0,1,"05/10/2018,"
34:ba:9a:55:12:da,1,"05/10/2018,"
94:a7:b7:26:6f:d4,1,"05/10/2018,"
6c:b7:49:12:b7:00,1,"05/10/2018,"
9c:6f:52:35:07:d5,1,"05/10/2018,"
e0:8e:3c:1b:b1:0b,1,"05/10/2018,"
94:a7:b7:26:75:4b,2,"05/10/2018,"
74:23:44:21:9e:92,1,"05/10/2018,"
00:1f:fb:95:cf:1b,1,"05/10/2018,"
00:1f:fb:ba:e7:75,1,"05/10/2018,"
00:13:33:dd:ee:85,1,"05/10/2018,"
b8:55:10:2b:41:7c,1,"05/10/2018,"
""
Box no.,Total APs
430,9
MAC,Persistence,Dates Seen
c4:ff:1f:57:ea:58,1,"05/10/2018,"
00:1f:fb:b7:b2:f7,1,"05/10/2018,"
c4:ff:1f:57:e1:dc,1,"05/10/2018,"
94:46:96:15:5a:94,1,"05/10/2018,"
d4:a1:48:47:1c:d6,1,"05/10/2018,"
9e:ad:97:c2:0a:12,1,"05/10/2018,"
74:23:44:21:9e:92,1,"05/10/2018,"
00:1f:fb:b8:0c:e3,1,"05/10/2018,"
68:72:51:0e:41:8a,1,"05/10/2018,"
""
Box no.,Total APs
431,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
432,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
433,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
434,63
MAC,Persistence,Dates Seen
00:13:33:ff:79:1f,1,"04/30/2018,"
c4:ff:1f:56:65:9c,2,"04/30/2018, 05/09/2018,"
94:46:96:14:c6:b5,11,"04/30/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:e8:7e:29,1,"04/30/2018,"
00:1a:ef:46:22:3e,1,"04/30/2018,"
48:fd:8e:b9:92:84,3,"04/30/2018, 05/08/2018, 05/09/2018,"
94:a7:b7:26:4a:42,3,"05/08/2018, 05/09/2018, 05/10/2018,"
94:a7:b7:26:4a:43,3,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,5,"05/08/2018,"
48:fd:8e:ce:2f:ec,3,"05/08/2018, 05/09/2018,"
d0:65:ca:b7:1c:61,1,"05/08/2018,"
2a:40:a4:a7:ff:57,1,"05/08/2018,"
3a:40:a4:a7:ff:57,1,"05/08/2018,"
1a:40:a4:a7:ff:57,1,"05/08/2018,"
e8:94:f6:8d:39:0e,3,"05/08/2018, 05/09/2018,"
00:13:33:dd:f0:ec,3,"05/08/2018, 05/10/2018,"
00:13:33:f5:8f:e5,4,"05/08/2018, 05/09/2018, 05/10/2018,"
70:9f:2d:a0:44:9c,1,"05/08/2018,"
94:53:30:72:ec:e5,6,"05/09/2018, 05/10/2018,"
90:61:0c:0d:9d:12,7,"05/09/2018, 05/10/2018,"
00:13:33:e6:f9:78,8,"05/09/2018, 05/10/2018,"
e0:8e:3c:22:6c:3f,5,"05/09/2018, 05/10/2018,"
d0:04:92:01:46:b8,7,"05/09/2018, 05/10/2018,"
d0:04:92:01:a0:d8,4,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:d2:50,3,"05/09/2018, 05/10/2018,"
c4:ff:1f:56:e4:dc,4,"05/09/2018, 05/10/2018,"
36:57:60:ae:66:88,2,"05/09/2018, 05/10/2018,"
0a:18:0a:6f:3d:f8,4,"05/09/2018, 05/10/2018,"
34:ce:00:7f:23:fe,2,"05/09/2018, 05/10/2018,"
00:1f:fb:b2:6f:4f,2,"05/09/2018,"
70:4f:57:f6:94:b6,4,"05/09/2018, 05/10/2018,"
00:13:33:fe:40:68,2,"05/09/2018, 05/10/2018,"
1c:74:0d:16:63:70,2,"05/09/2018,"
1e:74:0d:16:63:70,2,"05/09/2018,"
94:46:96:18:ef:ce,4,"05/09/2018,"
02:1a:11:fe:28:23,7,"05/09/2018,"
98:de:d0:ee:0a:36,5,"05/09/2018, 05/10/2018,"
1c:74:0d:16:01:e4,2,"05/09/2018, 05/10/2018,"
c4:ff:1f:55:fb:48,5,"05/09/2018, 05/10/2018,"
e4:77:23:a6:2b:64,5,"05/09/2018, 05/10/2018,"
90:61:0c:10:f8:e8,3,"05/09/2018, 05/10/2018,"
90:61:0c:0e:5f:06,3,"05/09/2018,"
00:26:75:f4:71:39,5,"05/09/2018, 05/10/2018,"
00:13:33:f3:fb:3a,4,"05/09/2018, 05/10/2018,"
00:26:75:ab:8b:f4,4,"05/09/2018, 05/10/2018,"
50:a7:2b:72:de:83,3,"05/09/2018, 05/10/2018,"
08:86:3b:32:1f:cc,1,"05/09/2018,"
c4:e9:84:30:ac:94,1,"05/09/2018,"
00:13:33:cc:d4:71,2,"05/09/2018, 05/10/2018,"
00:1f:fb:b7:9e:03,4,"05/09/2018, 05/10/2018,"
34:4b:50:40:86:59,1,"05/09/2018,"
94:46:96:14:9b:60,1,"05/09/2018,"
b0:4e:26:db:6a:c8,1,"05/09/2018,"
94:46:96:16:34:32,1,"05/09/2018,"
f2:c8:50:17:0f:af,1,"05/09/2018,"
d0:04:92:01:a4:00,1,"05/09/2018,"
70:4f:57:36:5c:10,3,"05/09/2018, 05/10/2018,"
34:ba:9a:57:05:78,1,"05/09/2018,"
02:1a:11:fa:3f:0d,1,"05/10/2018,"
34:ba:9a:50:87:dd,1,"05/10/2018,"
28:f3:66:be:de:4a,1,"05/10/2018,"
e4:77:23:a5:e0:20,1,"05/10/2018,"
f4:cb:52:b2:02:63,2,"05/10/2018,"
""
Box no.,Total APs
435,109
MAC,Persistence,Dates Seen
c4:ff:1f:55:fb:48,36,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
1e:74:0d:16:63:70,3,"04/30/2018, 05/09/2018,"
1c:74:0d:16:63:70,5,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:ce:2f:ec,30,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
1c:74:0d:16:01:e4,30,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:b9:92:84,37,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
02:1a:11:fa:2c:e5,2,"04/30/2018,"
94:46:96:18:ef:ce,45,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:57:d2:50,47,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:fe:40:68,24,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
34:ba:9a:56:d0:9a,1,"04/30/2018,"
98:de:d0:ee:0a:36,28,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:0e:5f:06,20,"04/30/2018, 05/09/2018,"
e4:77:23:a6:2b:64,57,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:57:83:5c,9,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
94:a7:b7:26:4a:42,21,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:56:65:9c,35,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:14:c6:b5,44,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
36:69:87:9e:05:6f,1,"04/30/2018,"
5c:f2:86:25:ca:0a,1,"04/30/2018,"
c4:e9:84:30:ac:94,9,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:46:b8,23,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:ff:79:1f,1,"04/30/2018,"
94:53:30:72:ec:e5,28,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:a0:d8,41,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:56:e4:dc,41,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:e6:f9:78,50,"05/08/2018, 05/09/2018, 05/10/2018,"
e0:8e:3c:1a:5c:c3,17,"05/08/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:e8:7e:29,15,"05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:57:e2:78,4,"05/08/2018, 05/09/2018,"
34:ce:00:7f:23:fe,45,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,27,"05/08/2018,"
00:1f:fb:c6:46:53,18,"05/08/2018, 05/09/2018, 05/10/2018,"
e0:8e:3c:22:6c:3f,33,"05/08/2018, 05/09/2018, 05/10/2018,"
00:26:75:f4:71:39,16,"05/08/2018, 05/09/2018,"
00:1f:fb:b2:6f:4f,6,"05/08/2018, 05/09/2018,"
00:13:33:f5:8f:e5,24,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:dd:f0:ec,29,"05/08/2018, 05/09/2018, 05/10/2018,"
1c:67:58:99:b7:5f,3,"05/08/2018, 05/10/2018,"
b0:4e:26:db:6a:c8,10,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:50:20,21,"05/08/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:b7:9e:03,31,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:10:f8:e8,37,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:0d:9d:12,38,"05/08/2018, 05/09/2018, 05/10/2018,"
94:a7:b7:26:4a:43,23,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:35:cd:07,6,"05/08/2018, 05/09/2018, 05/10/2018,"
9c:6f:52:35:0f:5d,7,"05/08/2018, 05/09/2018, 05/10/2018,"
ac:cf:85:58:bb:2a,1,"05/08/2018,"
4c:81:20:97:4b:cc,12,"05/08/2018, 05/09/2018, 05/10/2018,"
2c:dd:95:f4:bf:f2,4,"05/08/2018, 05/10/2018,"
32:07:4d:10:24:b8,1,"05/08/2018,"
36:57:60:ae:66:88,4,"05/08/2018, 05/09/2018, 05/10/2018,"
e8:94:f6:8d:39:0e,9,"05/08/2018, 05/09/2018, 05/10/2018,"
82:6a:b0:6b:4e:f0,1,"05/08/2018,"
70:9f:2d:a1:16:64,3,"05/08/2018, 05/09/2018,"
5c:a8:6a:7b:49:b4,7,"05/08/2018, 05/09/2018, 05/10/2018,"
f0:8c:fb:81:7b:c8,4,"05/08/2018, 05/09/2018,"
aa:a6:68:b4:c9:90,1,"05/08/2018,"
00:1f:fb:b1:51:67,6,"05/08/2018, 05/09/2018, 05/10/2018,"
f4:cb:52:b2:02:63,13,"05/08/2018, 05/10/2018,"
08:86:3b:32:1f:cc,3,"05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:1f:4b:6d,5,"05/08/2018, 05/09/2018, 05/10/2018,"
d8:55:a3:61:c9:a4,2,"05/08/2018,"
90:94:e4:33:fe:f8,5,"05/08/2018, 05/09/2018, 05/10/2018,"
e8:de:27:b9:fd:fa,1,"05/08/2018,"
90:61:0c:41:1d:2a,5,"05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:14:9b:60,18,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f3:fb:3a,4,"05/08/2018, 05/09/2018,"
00:26:75:ab:8b:f4,7,"05/08/2018, 05/09/2018, 05/10/2018,"
70:4f:57:f6:94:b6,5,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:2d:e2:c6,4,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:cc:d4:71,14,"05/08/2018, 05/09/2018, 05/10/2018,"
bc:96:80:51:50:7f,1,"05/08/2018,"
1a:40:a4:a7:ff:57,3,"05/08/2018, 05/09/2018,"
3a:40:a4:a7:ff:57,3,"05/08/2018, 05/09/2018,"
d0:04:92:01:a4:00,4,"05/08/2018, 05/10/2018,"
d0:04:92:01:bf:60,1,"05/08/2018,"
00:1a:ef:46:22:3e,5,"05/08/2018, 05/10/2018,"
94:46:96:16:34:32,6,"05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:4c:2a:24,3,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:35:bb:4e,4,"05/08/2018, 05/10/2018,"
96:53:30:a2:1e:a5,2,"05/08/2018, 05/10/2018,"
90:61:0c:40:a8:e6,1,"05/08/2018,"
58:70:c6:f6:1d:e8,1,"05/08/2018,"
08:ee:8b:7a:a3:89,1,"05/08/2018,"
02:1a:11:fa:2a:b2,1,"05/08/2018,"
02:1a:11:fe:28:23,14,"05/09/2018,"
2a:40:a4:a7:ff:57,2,"05/09/2018,"
0a:18:0a:6f:3d:f8,3,"05/09/2018,"
34:ba:9a:56:e6:b7,1,"05/09/2018,"
70:4f:57:36:5c:10,6,"05/09/2018, 05/10/2018,"
50:a7:2b:72:de:83,4,"05/09/2018, 05/10/2018,"
48:fd:8e:4c:04:38,1,"05/09/2018,"
aa:a6:68:dd:57:c5,1,"05/09/2018,"
c8:94:bb:84:ef:99,1,"05/09/2018,"
28:f3:66:be:de:4a,1,"05/09/2018,"
f2:c8:50:17:0f:af,1,"05/09/2018,"
e4:77:23:a5:e0:20,1,"05/09/2018,"
58:70:c6:c4:5f:25,1,"05/10/2018,"
02:1a:11:ff:44:9b,2,"05/10/2018,"
34:ba:9a:50:87:dd,6,"05/10/2018,"
b0:c1:9e:4b:d7:3c,1,"05/10/2018,"
02:1a:11:fa:3f:0d,2,"05/10/2018,"
78:44:76:5a:52:47,1,"05/10/2018,"
90:61:0c:35:68:5c,1,"05/10/2018,"
be:41:01:ec:d4:6b,4,"05/10/2018,"
c4:ab:b2:2e:ec:a6,1,"05/10/2018,"
a0:cb:fd:58:6b:e6,1,"05/10/2018,"
80:57:19:20:92:ab,1,"05/10/2018,"
""
Box no.,Total APs
436,44
MAC,Persistence,Dates Seen
00:13:33:e6:f9:78,2,"05/08/2018,"
e4:77:23:a6:2b:64,2,"05/08/2018,"
94:46:96:14:c6:b5,1,"05/08/2018,"
c4:ff:1f:56:e4:dc,3,"05/08/2018, 05/09/2018,"
5c:a8:6a:7b:49:b4,2,"05/08/2018,"
34:ce:00:7f:23:fe,3,"05/08/2018, 05/09/2018,"
90:61:0c:10:f8:e8,1,"05/08/2018,"
94:53:30:72:ec:e5,1,"05/08/2018,"
94:46:96:14:9b:60,2,"05/08/2018,"
00:1f:fb:b7:9e:03,1,"05/08/2018,"
d0:04:92:01:a0:d8,3,"05/08/2018, 05/09/2018,"
c4:ff:1f:57:d2:50,3,"05/08/2018, 05/09/2018,"
e0:8e:3c:22:6c:3f,2,"05/08/2018,"
d0:13:fd:4f:83:ba,2,"05/08/2018,"
94:46:96:18:ef:ce,2,"05/08/2018,"
8e:79:67:99:13:64,1,"05/08/2018,"
f0:8c:fb:81:7b:c8,1,"05/08/2018,"
f4:cb:52:b2:02:63,1,"05/08/2018,"
00:1f:fb:b1:51:67,1,"05/08/2018,"
70:9f:2d:a1:16:64,1,"05/08/2018,"
00:1f:fb:c6:46:53,1,"05/08/2018,"
94:46:96:16:34:32,1,"05/08/2018,"
90:61:0c:37:b0:e2,1,"05/08/2018,"
00:13:33:fe:40:68,1,"05/08/2018,"
f0:8c:fb:81:76:a8,1,"05/08/2018,"
4c:81:20:97:4b:cc,1,"05/08/2018,"
00:13:33:dd:f0:ec,2,"05/08/2018, 05/09/2018,"
48:fd:8e:b9:92:84,1,"05/08/2018,"
1c:74:0d:16:01:e4,1,"05/08/2018,"
d0:04:92:01:50:20,1,"05/08/2018,"
c4:ff:1f:56:65:9c,1,"05/08/2018,"
c4:ff:1f:55:fb:48,1,"05/08/2018,"
94:a7:b7:26:4a:43,2,"05/08/2018, 05/09/2018,"
e0:8e:3c:1a:5c:c3,1,"05/08/2018,"
00:1f:fb:e8:7e:29,1,"05/08/2018,"
90:61:0c:0d:9d:12,1,"05/08/2018,"
00:1a:ef:46:22:3e,1,"05/08/2018,"
48:fd:8e:ce:2f:ec,2,"05/08/2018, 05/09/2018,"
c4:ff:1f:57:e2:78,1,"05/08/2018,"
1c:74:0d:16:63:70,1,"05/08/2018,"
2a:40:a4:a7:ff:57,1,"05/08/2018,"
3a:40:a4:a7:ff:57,1,"05/08/2018,"
94:a7:b7:26:4a:42,1,"05/09/2018,"
00:13:33:f5:8f:e5,1,"05/09/2018,"
""
Box no.,Total APs
437,27
MAC,Persistence,Dates Seen
94:a7:b7:26:4a:42,1,"05/10/2018,"
94:a7:b7:26:4a:43,1,"05/10/2018,"
90:61:0c:2d:e2:c6,1,"05/10/2018,"
00:13:33:f5:8f:e5,1,"05/10/2018,"
d0:04:92:01:a0:d8,1,"05/10/2018,"
c4:ff:1f:56:e4:dc,1,"05/10/2018,"
94:46:96:18:ef:ce,1,"05/10/2018,"
34:ce:00:7f:23:fe,1,"05/10/2018,"
48:fd:8e:ce:2f:ec,1,"05/10/2018,"
02:1a:11:ff:44:9b,1,"05/10/2018,"
c4:ff:1f:57:d2:50,1,"05/10/2018,"
b0:c1:9e:4b:d7:3c,1,"05/10/2018,"
e4:77:23:a6:2b:64,1,"05/10/2018,"
98:de:d0:ee:0a:36,1,"05/10/2018,"
00:1f:fb:c6:46:53,1,"05/10/2018,"
00:13:33:e6:f9:78,1,"05/10/2018,"
e0:8e:3c:1a:5c:c3,1,"05/10/2018,"
90:61:0c:0d:9d:12,1,"05/10/2018,"
00:1f:fb:b7:9e:03,1,"05/10/2018,"
90:61:0c:10:f8:e8,1,"05/10/2018,"
00:13:33:cc:d4:71,1,"05/10/2018,"
94:53:30:72:ec:e5,1,"05/10/2018,"
94:46:96:14:9b:60,1,"05/10/2018,"
d4:61:2e:94:9b:be,1,"05/10/2018,"
94:46:96:14:c6:b5,1,"05/10/2018,"
e0:8e:3c:22:6c:3f,1,"05/10/2018,"
d0:04:92:01:46:b8,1,"05/10/2018,"
""
Box no.,Total APs
438,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
439,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
440,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
441,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
442,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
443,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
444,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
445,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
446,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
447,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
448,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
449,66
MAC,Persistence,Dates Seen
c4:ff:1f:57:e1:dc,4,"05/08/2018, 05/10/2018,"
c8:3a:35:48:6a:40,4,"05/08/2018, 05/09/2018, 05/10/2018,"
6c:b7:49:12:b7:00,5,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:13:fd:4f:83:ba,2,"05/08/2018,"
00:1f:fb:b7:b2:f7,5,"05/08/2018, 05/09/2018, 05/10/2018,"
6c:3b:6b:9c:36:67,5,"05/08/2018, 05/09/2018, 05/10/2018,"
50:c7:bf:cf:84:e6,5,"05/08/2018, 05/09/2018, 05/10/2018,"
08:10:74:62:18:c2,1,"05/09/2018,"
84:16:f9:3e:62:54,7,"05/09/2018, 05/10/2018,"
1a:40:a4:a7:ff:57,5,"05/09/2018, 05/10/2018,"
9c:d3:6d:a7:8e:cb,5,"05/09/2018, 05/10/2018,"
3a:40:a4:a7:ff:57,6,"05/09/2018, 05/10/2018,"
fa:8f:ca:74:e7:87,1,"05/09/2018,"
08:16:08:00:0c:77,4,"05/09/2018, 05/10/2018,"
c4:6e:1f:48:b7:20,1,"05/09/2018,"
2a:40:a4:a7:ff:57,5,"05/09/2018, 05/10/2018,"
c4:ff:1f:55:fe:cc,3,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:dc:f0,3,"05/09/2018, 05/10/2018,"
94:0c:6d:f5:63:f6,1,"05/09/2018,"
9c:6f:52:35:13:e6,3,"05/09/2018, 05/10/2018,"
dc:09:4c:32:4a:3b,1,"05/09/2018,"
00:13:33:dd:ee:85,3,"05/09/2018, 05/10/2018,"
00:1f:fb:b3:02:6b,4,"05/09/2018, 05/10/2018,"
00:ec:0a:59:46:a0,1,"05/09/2018,"
54:22:f8:f1:91:58,3,"05/09/2018, 05/10/2018,"
e4:8d:8c:f2:7b:d1,3,"05/09/2018, 05/10/2018,"
3c:78:43:31:f0:dc,3,"05/09/2018, 05/10/2018,"
90:61:0c:35:1a:86,1,"05/09/2018,"
c4:ff:1f:56:e5:88,1,"05/09/2018,"
00:1f:fb:b2:30:ef,1,"05/09/2018,"
d4:61:2e:17:8a:72,1,"05/09/2018,"
b0:4e:26:8c:03:f2,1,"05/09/2018,"
48:fd:8e:4b:d7:44,2,"05/09/2018, 05/10/2018,"
02:08:22:a0:86:79,1,"05/09/2018,"
08:16:08:00:0b:4f,4,"05/09/2018, 05/10/2018,"
c4:ff:1f:57:2f:b8,1,"05/10/2018,"
d0:04:92:01:a5:a8,1,"05/10/2018,"
94:46:96:15:5a:94,2,"05/10/2018,"
00:1f:fb:ba:e7:75,1,"05/10/2018,"
94:a7:b7:26:75:4b,2,"05/10/2018,"
94:a7:b7:26:6f:d4,1,"05/10/2018,"
bc:c0:0f:c9:88:90,2,"05/10/2018,"
38:d8:2f:22:84:08,1,"05/10/2018,"
50:04:b8:44:ca:a0,1,"05/10/2018,"
e0:8e:3c:21:dd:7f,1,"05/10/2018,"
b0:48:7a:c7:59:f6,2,"05/10/2018,"
c4:ff:1f:55:fd:ec,2,"05/10/2018,"
70:4f:57:00:31:0b,1,"05/10/2018,"
74:cc:39:30:b2:78,1,"05/10/2018,"
74:cc:39:8b:cc:d0,1,"05/10/2018,"
c4:ff:1f:55:96:14,1,"05/10/2018,"
b0:4e:26:7f:ca:36,1,"05/10/2018,"
3c:33:00:ae:12:4e,1,"05/10/2018,"
d4:a1:48:47:1c:d6,1,"05/10/2018,"
c4:ff:1f:57:ea:58,2,"05/10/2018,"
54:a0:50:9c:68:38,1,"05/10/2018,"
fa:8f:ca:38:76:f6,1,"05/10/2018,"
c4:ff:1f:57:1a:f4,1,"05/10/2018,"
00:1a:ef:2e:3f:6d,1,"05/10/2018,"
00:1f:fb:b8:56:f3,1,"05/10/2018,"
50:c7:bf:73:51:1e,1,"05/10/2018,"
94:46:96:17:5d:26,1,"05/10/2018,"
00:1f:fb:ac:fb:73,1,"05/10/2018,"
68:72:51:0e:41:8a,1,"05/10/2018,"
00:1f:fb:c5:95:47,1,"05/10/2018,"
b0:4e:26:dc:ec:d6,1,"05/10/2018,"
""
Box no.,Total APs
450,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
451,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
452,48
MAC,Persistence,Dates Seen
f0:8c:fb:81:67:99,7,"05/09/2018, 05/10/2018,"
f0:8c:fb:81:67:98,7,"05/09/2018, 05/10/2018,"
38:d8:2f:22:4b:14,6,"05/09/2018, 05/10/2018,"
70:4f:57:36:5c:10,9,"05/09/2018, 05/10/2018,"
0a:18:0a:6f:3d:f8,8,"05/09/2018, 05/10/2018,"
90:61:0c:2f:3a:ad,6,"05/09/2018, 05/10/2018,"
8c:68:c8:c0:0b:31,1,"05/09/2018,"
aa:a6:68:9b:99:61,1,"05/09/2018,"
d0:04:92:01:46:b8,2,"05/09/2018, 05/10/2018,"
9c:6f:52:35:16:97,2,"05/09/2018, 05/10/2018,"
c4:ff:1f:55:fb:48,5,"05/09/2018, 05/10/2018,"
98:de:d0:ee:0a:36,2,"05/09/2018,"
00:1f:fb:b7:9e:03,5,"05/09/2018, 05/10/2018,"
e4:77:23:a5:b9:3c,4,"05/09/2018, 05/10/2018,"
b8:55:10:0a:73:2b,4,"05/09/2018, 05/10/2018,"
3c:78:43:87:a1:20,5,"05/09/2018, 05/10/2018,"
90:61:0c:0d:9d:12,6,"05/09/2018, 05/10/2018,"
cc:06:77:5b:a5:00,4,"05/09/2018, 05/10/2018,"
90:61:0c:37:3f:4d,2,"05/09/2018,"
60:31:97:11:51:cd,1,"05/09/2018,"
50:04:b8:7e:1d:fc,4,"05/09/2018, 05/10/2018,"
90:61:0c:39:fc:7e,1,"05/09/2018,"
00:1f:fb:b2:38:49,1,"05/09/2018,"
00:26:75:ab:8b:f4,5,"05/09/2018, 05/10/2018,"
50:a7:2b:72:de:83,5,"05/09/2018, 05/10/2018,"
02:1a:11:fe:28:23,2,"05/09/2018,"
c4:ff:1f:56:84:c8,1,"05/09/2018,"
f2:c8:50:17:0f:af,1,"05/09/2018,"
08:86:3b:32:1f:cc,1,"05/09/2018,"
62:fe:1e:d5:56:32,2,"05/09/2018, 05/10/2018,"
9c:6f:52:35:09:84,2,"05/09/2018, 05/10/2018,"
e0:a3:ac:4f:4c:52,1,"05/09/2018,"
00:13:33:cc:d4:71,4,"05/09/2018, 05/10/2018,"
00:22:6b:8e:b5:6f,1,"05/09/2018,"
94:46:96:18:ef:ce,1,"05/09/2018,"
00:13:33:f0:7a:da,1,"05/09/2018,"
