First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-05-15 19:35:21,70:4f:57:36:5c:10,JMC,[WPA2-PSK-CCMP][WPS][ESS],-64,1,14.69806351,121.09491978
2018-05-15 20:15:04,00:26:75:ab:8b:f4,Lamda,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],-62,10,14.69821687,121.09511299
2018-05-15 20:17:05,aa:a6:68:58:c8:33,Uno (SMART WiFi),[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,1,14.69777575,121.0945598
2018-05-15 20:17:23,e4:77:23:a5:b9:3c,bayantel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,3,14.69800452,121.09509297
2018-05-15 20:15:21,c4:ff:1f:55:fb:48,EstradaFamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-55,9,14.69803919,121.09494331
2018-05-15 20:17:05,0a:18:1a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],-72,161,14.69777575,121.0945598
2018-05-15 20:17:05,c0:4a:00:d0:77:64,TP-LINK_SPHYRO,[WPA2-PSK-CCMP][WPS][ESS],-64,6,14.69777575,121.0945598
2018-05-15 20:15:21,f0:8c:fb:81:67:99,,[ESS],-51,13,14.69803919,121.09494331
2018-05-15 20:15:04,d4:6e:0e:32:bb:d0,INAY,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,48,14.69821687,121.09511299
2018-05-15 19:35:21,50:a7:2b:72:de:83,dB SYNERGY wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,6,14.69806351,121.09491978
2018-05-15 20:17:05,0a:18:0a:6f:3d:f8,Free Public Wifi - PipoI Konek,[ESS],-50,1,14.69777575,121.0945598
2018-05-15 19:35:21,51502_30229_209980257,Globe,HSPA;ph,-99,0,14.69806351,121.09491978
2018-05-15 20:14:47,d0:04:92:01:46:b8,PLDTHOMEFIBR_0146b8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-59,4,14.69842329,121.0953265
2018-05-15 20:14:47,90:61:0c:0d:9d:12,PLDTMyDSLFryst,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-55,11,14.69842329,121.0953265
2018-05-15 19:35:21,00:13:33:cc:d4:71,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,11,14.69806351,121.09491978
2018-05-15 19:35:21,08:86:3b:32:1f:cc,belkin.fcc,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-80,7,14.69806351,121.09491978
2018-05-15 19:35:21,c4:ff:1f:56:84:c8,HUAWEI-MtFG,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.69806351,121.09491978
2018-05-15 19:35:58,d4:61:2e:61:06:90,Kisslick,[WPA2-PSK-CCMP][ESS],-57,8,14.69865361,121.09547421
2018-05-15 20:17:05,50:04:b8:7e:1d:fc,B315_E1DFC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,1,14.69777575,121.0945598
1970-01-01 08:00:00,02:1a:11:ff:53:38,Biof-cGFwYXByaW50MDg,[ESS],-65,6,14.69894642,121.09551332
2018-05-15 19:35:58,20:54:fa:4f:41:dc,HIGHJUMPER,[WPA2-PSK-CCMP][ESS],-57,1,14.69865361,121.09547421
2018-05-15 19:35:40,94:46:96:18:ef:ce,steadtler,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,5,14.69829151,121.09521594
2018-05-15 19:35:40,e8:94:f6:8d:39:0e,Globe Broadband,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-74,3,14.69829151,121.09521594
2018-05-15 19:35:40,00:13:33:e6:f9:78,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,11,14.69829151,121.09521594
2018-05-15 19:36:17,34:ce:00:7f:23:fe,bon_25_converge_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,5,14.69897223,121.09559327
2018-05-15 19:35:58,c4:ff:1f:56:e4:dc,bon_25_converge,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,5,14.69865361,121.09547421
2018-05-15 19:35:40,e0:8e:3c:22:6c:3f,KKK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.69829151,121.09521594
2018-05-15 19:35:58,98:de:d0:ee:0a:36,,[WPA2-PSK-CCMP][ESS],-86,11,14.69865361,121.09547421
2018-05-15 20:14:47,d0:04:92:01:a0:d8,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-60,4,14.69842329,121.0953265
2018-05-15 19:35:58,90:61:0c:10:f8:e8,PLDTMyDSLMMCES,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-76,11,14.69865361,121.09547421
2018-05-15 19:35:58,94:46:96:14:9b:60,PLDTHOMEDSLZMZD0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,7,14.69865361,121.09547421
2018-05-15 19:36:17,e4:77:23:a6:2b:64,IPMC CAAYOHAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,9,14.69897223,121.09559327
2018-05-15 19:36:17,51502_30229_209996271,Globe,HSPA;ph,-103,0,14.69897223,121.09559327
2018-05-15 19:35:58,c4:ff:1f:57:d2:50,HUAWEI-hXB6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,11,14.69865361,121.09547421
2018-05-15 20:14:10,12:f0:05:36:c6:b7,DIRECT-MZLAPTOP-UESARHULmsBL,[WPA2-PSK-CCMP][WPS][ESS][P2P],-60,9,14.6996386,121.09532073
2018-05-15 19:35:58,1c:74:0d:16:01:e4,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,10,14.69865361,121.09547421
2018-05-15 20:14:27,f4:cb:52:b2:02:63,HUAWEI-0263,[WPA2-PSK-CCMP][ESS],-73,1,14.69894642,121.09551332
2018-05-15 19:36:17,cc:79:cf:68:a6:73,WiFiConnect 843,[ESS],-73,36,14.69897223,121.09559327
2018-05-15 20:13:53,51502_30229_210018663,Globe,HSPA;ph,-93,0,14.70020997,121.0955201
2018-05-15 19:36:38,00:13:33:f5:8f:e5,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,1,14.69931546,121.09526955
2018-05-15 19:36:38,48:fd:8e:ce:2f:ec,CablaoStore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-60,4,14.69931546,121.09526955
2018-05-15 19:36:38,48:fd:8e:b9:92:84,HUAWEI-6C73,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,8,14.69931546,121.09526955
2018-05-15 19:36:17,24:1f:a0:a4:0e:77,Happy Meeeh,[WPA2-PSK-CCMP][ESS],-79,4,14.69897223,121.09559327
2018-05-15 20:14:27,00:13:33:fe:40:68,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,6,14.69894642,121.09551332
2018-05-15 19:36:54,b0:4e:26:db:6a:c8,TP-Link_6AC8,[WPA2-PSK-CCMP][WPS][ESS],-86,1,14.6998188,121.09528077
2018-05-15 19:36:17,c4:ff:1f:57:83:5c,Convergys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,2,14.69897223,121.09559327
2018-05-15 19:36:38,90:61:0c:35:bb:4e,PLDTHOMEDSL47950,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,1,14.69931546,121.09526955
2018-05-15 19:36:38,3a:40:a4:a7:ff:57,HOTSPOT_18,[ESS],-88,6,14.69931546,121.09526955
2018-05-15 19:36:38,00:13:33:f0:29:f5,PribadongNetwork,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,10,14.69931546,121.09526955
2018-05-15 20:14:10,48:fd:8e:4c:2a:24,HUAWEI-5SeJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,4,14.6996386,121.09532073
2018-05-15 19:36:38,94:fb:b2:45:cd:34,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-86,11,14.69931546,121.09526955
2018-05-15 19:36:54,d0:04:92:03:04:d0,SupelaresWifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,11,14.6998188,121.09528077
2018-05-15 19:36:38,94:fb:b2:45:a1:20,PLDTMyDSLost,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,11,14.69931546,121.09526955
2018-05-15 19:36:38,70:9f:2d:a0:44:9c,PLDTWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,1,14.69931546,121.09526955
2018-05-15 19:36:38,70:9f:2d:a0:44:9d,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,1,14.69931546,121.09526955
2018-05-15 19:36:38,2a:40:a4:a7:ff:57,HOTSPOT_17,[ESS],-86,6,14.69931546,121.09526955
2018-05-15 20:13:53,00:13:33:e3:d2:14,PLDTHOMEDSLjohnnybravo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,11,14.70020997,121.0955201
2018-05-15 20:13:19,40:a5:ef:96:b9:62,Five i's Hotspot 3,[WPS][ESS],-42,6,14.70170548,121.09593746
2018-05-15 19:36:54,90:61:0c:35:68:5c,PLDTHOMEDSL26716,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,1,14.6998188,121.09528077
2018-05-15 20:13:53,e0:8e:3c:22:39:f7,bayanDSLWIFI_39F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,1,14.70020997,121.0955201
2018-05-15 20:13:53,90:61:0c:39:c2:3d,Kutch_Home_DSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,1,14.70020997,121.0955201
2018-05-15 19:36:54,48:fd:8e:4b:f3:b0,HUAWEI-kEGN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,6,14.6998188,121.09528077
2018-05-15 20:13:19,6c:3b:6b:e3:be:f5,Five i's Hotspot 1,[ESS],-51,1,14.70170548,121.09593746
2018-05-15 19:41:32,74:cc:39:ca:2e:88,Decoy,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-50,6,14.70077791,121.0957694
2018-05-15 19:41:51,80:3f:5d:be:d9:11,HOTSPOT_1,[WPS][ESS],-84,13,14.70130416,121.09600653
2018-05-15 19:37:11,d0:04:92:01:c6:80,PLDTHOMEFIBR_01680,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,11,14.70026904,121.09548582
2018-05-15 19:37:11,d0:04:92:01:ab:48,PLDTHOMEFIBR2529,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,3,14.70026904,121.09548582
2018-05-15 19:37:11,58:f9:87:24:8c:0c,A1R,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,10,14.70026904,121.09548582
2018-05-15 19:37:11,00:13:33:db:08:da,PLDTHOMEDSL,[WPA2-PSK-CCMP+TKIP][ESS],-77,11,14.70026904,121.09548582
2018-05-15 19:41:51,9e:a9:e4:d4:0e:d2,Bernalyn Bautista 0905,[WPA2-PSK-CCMP][WPS][ESS],-69,1,14.70130416,121.09600653
2018-05-15 19:40:58,00:13:33:e5:2c:4f,PLDTHOMEDSL***,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,6,14.70073381,121.09517696
2018-05-15 19:37:11,d0:04:92:01:53:c8,PLDTHOMEFIBRDHELFER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-61,12,14.70026904,121.09548582
2018-05-15 19:41:32,c0:25:e9:74:85:6e,,[WPA2-PSK-CCMP][ESS],-59,1,14.70077791,121.0957694
2018-05-15 20:13:36,d0:04:92:01:47:a8,PLDTHOMEFIBR_0147a8,[WPA2-PSK-CCMP][ESS],-82,5,14.70083242,121.09591354
2018-05-15 19:41:51,00:1a:ef:44:d0:f4,Five i's Hotspot 2,[ESS],-47,1,14.70130416,121.09600653
2018-05-15 19:40:58,cc:06:77:b3:d8:4c,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-41,36,14.70073381,121.09517696
2018-05-15 19:37:28,94:a7:b7:3c:e2:14,CAO NI MA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-52,2,14.70060999,121.09551197
2018-05-15 19:40:58,cc:06:77:b3:d8:48,4J's Internet Cafe,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-42,10,14.70073381,121.09517696
2018-05-15 19:37:11,00:13:33:f2:f3:7d,PLDTHOMEDSL_CJS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,1,14.70026904,121.09548582
2018-05-15 19:40:58,50:68:0a:9a:43:b3,B315_A43B3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-56,10,14.70073381,121.09517696
2018-05-15 19:37:28,c4:ff:1f:56:db:c8,HUAWEI-Kxp5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-50,2,14.70060999,121.09551197
2018-05-15 20:13:36,94:46:96:1f:af:7c,PERLINOWIFI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.70083242,121.09591354
2018-05-15 19:37:28,94:46:96:1f:af:7d,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.70060999,121.09551197
2018-05-15 19:41:15,c4:ff:1f:57:68:f4,HUAWEI-9Dgu,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,10,14.70061342,121.09556134
2018-05-15 19:37:28,00:13:33:e4:12:47,PLDTHOMEDSL#006,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,5,14.70060999,121.09551197
2018-05-15 19:37:47,94:46:96:0f:88:26,PLDTHOMEDSLASON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,2,14.70079466,121.09510691
2018-05-15 19:37:47,9c:6f:52:35:11:e4,bayanDSLWIFI_11E4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-45,1,14.70079466,121.09510691
2018-05-15 19:37:47,e0:8e:3c:2e:14:51,Creamy Seafood,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.70079466,121.09510691
2018-05-15 19:40:41,30:b5:c2:ef:d6:4a,?????,[WPA-PSK-CCMP][WPS][ESS],-56,1,14.70084394,121.09466066
2018-05-15 19:38:56,51502_30229_209980260,Globe,HSPA;ph,-67,0,14.70106026,121.09366875
2018-05-15 19:37:47,b0:4e:26:dc:f5:92,PRIVATELINK,[WPA2-PSK-CCMP][WPS][ESS],-80,11,14.70079466,121.09510691
2018-05-15 19:37:47,c4:6e:1f:48:c0:22,bermejowifi,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,6,14.70079466,121.09510691
1970-01-01 08:00:00,2a:f3:66:de:38:40,Link-F8DE2C,[WPA2-PSK-CCMP][ESS],-67,6,14.70119414,121.09439901
2018-05-15 19:40:04,cc:06:77:d6:87:b4,PLDTHOMEFIBR5G687b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-54,36,14.7014651,121.09444742
2018-05-15 19:40:22,00:13:33:c6:83:0a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-47,11,14.70119414,121.09439901
2018-05-15 19:38:22,cc:06:77:d6:87:b0,PLDTHOMEFIBR687b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-57,1,14.70127484,121.09422399
2018-05-15 19:37:47,00:1f:fb:b2:eb:a7,PLDTHomeFiber,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.70079466,121.09510691
2018-05-15 19:40:22,f8:01:13:fe:e4:2d,HUAWEI-E5330-E42D,[WPA2-PSK-CCMP][ESS],-55,1,14.70119414,121.09439901
2018-05-15 19:37:47,b0:4e:26:dc:fb:2c,Shamcey_WiFi,[WPA2-PSK-CCMP][WPS][ESS],-87,4,14.70079466,121.09510691
2018-05-15 19:38:05,fc:2d:5e:11:6c:08,GLOBE_116C08,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-63,6,14.70107366,121.09454079
2018-05-15 19:40:22,00:1f:fb:a4:99:2b,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-58,1,14.70119414,121.09439901
2018-05-15 19:39:46,cc:06:77:d7:41:ec,PLDTHOMEFIBR5G741e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-56,44,14.70129897,121.09381375
2018-05-15 19:38:37,cc:06:77:da:2b:24,PLDTHOMEFIBR5Ga2b20,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-75,36,14.7013241,121.09396526
2018-05-15 19:38:22,cc:06:77:da:2b:20,PLDTHOMEFIBRa2b20,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-72,1,14.70127484,121.09422399
2018-05-15 19:38:05,88:d2:74:86:c0:b3,bayanDSLWIFI_C0B3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,2,14.70107366,121.09454079
2018-05-15 19:38:05,c4:e9:84:30:00:46,NICK_WIFI,[WPA2-PSK-CCMP][WPS][ESS],-87,3,14.70107366,121.09454079
2018-05-15 19:39:46,cc:06:77:d7:41:e8,PLDTHOMEFIBR741e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-54,9,14.70129897,121.09381375
2018-05-15 19:38:22,88:d2:74:86:b2:5a,bayanDSLWIFI_B25A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,4,14.70127484,121.09422399
2018-05-15 19:38:22,9c:6f:52:35:18:39,bayanDSLWIFI_1839,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-73,2,14.70127484,121.09422399
2018-05-15 19:38:22,ec:8a:4c:a6:b5:88,MabagalTo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,9,14.70127484,121.09422399
2018-05-15 19:38:22,8c:eb:c6:92:ee:11,WYPAYKO2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-78,8,14.70127484,121.09422399
2018-05-15 19:38:22,cc:06:77:72:f2:ec,PLDTHOMEFIBR5G2f2e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.70127484,121.09422399
2018-05-15 19:39:46,98:9c:57:85:5b:8a,B315_55B8A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-70,1,14.70129897,121.09381375
2018-05-15 19:38:22,50:68:0a:bf:34:cd,B315_F34CD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,11,14.70127484,121.09422399
2018-05-15 19:38:22,cc:06:77:72:ef:94,PLDTHOMEFIBR5G2ef90,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,36,14.70127484,121.09422399
2018-05-15 19:39:12,cc:06:77:e3:dd:9c,PLDTHOMEFIBR5G3dd98,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-50,40,14.70074292,121.09337391
2018-05-15 19:39:12,cc:06:77:e3:dd:98,PLDTHOMEFIBR3dd98,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-52,9,14.70074292,121.09337391
2018-05-15 19:38:37,9c:6f:52:35:1b:34,bayanDSLWIFI_1B34,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,1,14.7013241,121.09396526
2018-05-15 19:38:56,cc:06:77:72:e5:a8,GAGO KABA?,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,5,14.70106026,121.09366875
2018-05-15 19:38:37,20:08:ed:e8:c2:2e,virus detected,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,1,14.7013241,121.09396526
2018-05-15 19:38:56,cc:06:77:72:e5:ac,,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-61,36,14.70106026,121.09366875
2018-05-15 19:38:37,5c:c3:07:8c:39:93,jameelahanz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,7,14.7013241,121.09396526
2018-05-15 19:39:29,cc:06:77:72:db:90,Akilie-PLDT,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-66,1,14.70083668,121.09353725
2018-05-15 19:39:29,88:d2:74:86:ba:f1,bayanDSLWIFI_BAF1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-73,10,14.70083668,121.09353725
2018-05-15 19:38:37,c8:3a:35:f7:4f:09,Shoofee,[WPA2-PSK-CCMP+TKIP][ESS],-88,10,14.7013241,121.09396526
2018-05-15 19:38:37,cc:06:77:72:db:94,Akilie-PLDT,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.7013241,121.09396526
2018-05-15 19:39:12,cc:06:77:d8:a7:b0,PLDTHOMEFIBR8a7b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,5,14.70074292,121.09337391
2018-05-15 19:39:46,bc:c0:0f:ca:b0:1c,daniel,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-79,36,14.70129897,121.09381375
2018-05-15 19:38:56,cc:06:77:e2:38:50,Virus_2.4,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,5,14.70106026,121.09366875
2018-05-15 19:39:12,9c:6f:52:35:08:75,Lokal ng Payatas-A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,11,14.70074292,121.09337391
2018-05-15 19:38:56,cc:50:0a:5e:5a:f8,PLDTHOMEFIBRe5af8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,1,14.70106026,121.09366875
2018-05-15 19:38:56,cc:06:77:e1:e5:d0,PLDTHOMEFIBR1e5d0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,10,14.70106026,121.09366875
2018-05-15 19:38:56,8c:eb:c6:ad:f4:7e,B315_DF47E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,9,14.70106026,121.09366875
2018-05-15 19:39:12,cc:06:77:d8:a5:4c,Absolute --- 5.0G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,44,14.70074292,121.09337391
2018-05-15 19:38:56,cc:06:77:72:fa:58,PLDTHOMEFIBR2fa58,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,1,14.70106026,121.09366875
2018-05-15 19:39:12,9c:6f:52:35:19:98,Tayona,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.70074292,121.09337391
2018-05-15 19:39:29,70:9f:2d:a0:f7:98,wala na wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-68,10,14.70083668,121.09353725
2018-05-15 19:39:12,cc:06:77:d8:a7:b4,PLDTHOMEFIBR5G8a7b0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,40,14.70074292,121.09337391
2018-05-15 19:39:12,cc:06:77:72:fa:d4,PLDTHOMEFIBR5G2fad0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,36,14.70074292,121.09337391
2018-05-15 19:39:12,cc:06:77:72:fa:d0,PLDTHOMEFIBR2fad0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,1,14.70074292,121.09337391
2018-05-15 19:39:12,dc:09:4c:be:26:b0,B315_E26B0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,11,14.70074292,121.09337391
2018-05-15 19:39:29,cc:06:77:73:01:78,Payber 2.4,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-84,11,14.70083668,121.09353725
2018-05-15 19:39:29,5c:a8:6a:7b:75:3d,mabagalwifieh,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-83,11,14.70083668,121.09353725
2018-05-15 19:39:29,38:f8:89:17:76:83,PLDTHOMEDSL1198,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.70083668,121.09353725
2018-05-15 19:39:29,cc:06:77:d8:a5:48,Absolute --- 2.4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-84,11,14.70083668,121.09353725
2018-05-15 19:39:29,d8:55:a3:61:d3:64,Home_Ultera,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-84,1,14.70083668,121.09353725
2018-05-15 19:39:29,cc:50:0a:5e:5a:fc,PLDTHOMEFIBR5Ge5af8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,44,14.70083668,121.09353725
2018-05-15 19:39:29,cc:06:77:72:fa:5c,PLDTHOMEFIBR5G2fa58,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.70083668,121.09353725
2018-05-15 19:40:04,cc:06:77:72:f2:e8,PLDTHOMEFIBR2f2e8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,8,14.7014651,121.09444742
2018-05-15 19:40:04,51502_30229_209980259,Globe,HSPA;ph,-69,0,14.7014651,121.09444742
2018-05-15 19:40:04,4c:5e:0c:5e:65:d9,WiFi HotSpot for Rent,[ESS],-87,11,14.7014651,121.09444742
2018-05-15 19:41:32,50:04:b8:7d:fa:93,PAKABIT KA PARA MERON KA DIN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.70077791,121.0957694
2018-05-15 19:40:22,b0:55:08:25:51:fd,HUAWEI-51FD,[WPA2-PSK-CCMP][ESS],-87,7,14.70119414,121.09439901
2018-05-15 19:40:22,00:1f:fb:b2:e3:f5,pilapil_wifi,[WPA2-PSK-CCMP][WPS][ESS],-89,10,14.70119414,121.09439901
2018-05-15 19:40:41,60:83:34:eb:78:8d,HUAWEI-788D,[WPA2-PSK-CCMP][ESS],-91,1,14.70084394,121.09466066
2018-05-15 19:40:41,aa:a6:68:78:60:f8,Lawjin08,[WPA2-PSK-CCMP][WPS][ESS],-85,11,14.70084394,121.09466066
2018-05-15 19:40:41,34:cd:be:2b:4c:41,SMART-BRO-4C41,[WPA2-PSK-CCMP][WPS][ESS],-78,1,14.70084394,121.09466066
2018-05-15 19:40:41,d0:04:92:01:50:30,Jhenconfesorcalledo,[WPA2-PSK-CCMP][ESS],-75,6,14.70084394,121.09466066
